reference_answer,student_answer,score,similarity
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. i pick c because that is the highest of the other.,2,0.96729946
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. i think it would be the hottest because it has more black.,4,0.9543209
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. because it has the most plastic disks.,2,0.8890036
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. the cake pan c had the most black in it so it warmed up the quickest and made the water warmer.,2,0.98917675
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. it has more black disks to absorb more heat.,4,0.9007619
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,"c. pan c had the largest surface area to absorb the heat from the sun, so pan c became the warmest pan in the sun.",4,0.9694232
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,"c. well it has more black, and the sun's heat is attracted by dark colors, so the heat would stay on c.",2,0.98760843
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,"c. the black disks absorbs the heat so the width of the disk, the more the heats expands when it touches the water place will be heated up.",4,0.9923811
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,a. water is a heat sink which slows down the absorption of the heat so the more water the less heat in the pan.,3,0.9904854
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. it has more black parts.,2,0.78195435
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. because there are 3 heat sinks on c which will keep the pan warm in the night.,2,0.9646916
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. because the more black it is the more the black is absorbing and making the water the hottest.,2,0.91151756
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,a. because energy did not have much to heat so it focused on that one thing.,3,0.96597946
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,"c. c, because there is more black in c than any other cake pan. the more black the hotter it will get because black absorbs the sun's energy.",2,0.9937577
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. they all absorbed the heat. when these disks they absorb and pass the heat between all of them and that is why.,4,0.9693424
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. because the pan has more disks but they also are small so they would heat up easily.,2,0.95493346
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. box c has the most surface area covered so all the plastic circles would absorb energy so it would be the warmest.,4,0.9660182
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. it has more black circles.,2,0.74242985
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,a. because the pancake needed some room and it needs lots of tarp in order for it to have it cooked.,3,0.9816278
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. the one with 3 is hotter because more black absorbs more heat.,4,0.9273587
c. black absorbs more heat (energy) than white. pan c has the most dark surface area so c would heat up the fastest and have the highest temperature.,c. pan c has more black disks so the heat will be absorbed because the more black there is the more heat is absorbed.,4,0.9771045
the cotyledon provides food for the plant to begin growing.,"feeds baby plant, embryo.",2,0.9304651
the cotyledon provides food for the plant to begin growing.,the cotyledon stores the food.,2,0.97703314
the cotyledon provides food for the plant to begin growing.,feeds the embryo.,4,0.9399747
the cotyledon provides food for the plant to begin growing.,the cotyledon is the baby seed.,1,0.97470534
the cotyledon provides food for the plant to begin growing.,it feeds the baby plant.,4,0.9757863
the cotyledon provides food for the plant to begin growing.,the cotyledon is the inside of the seed.,1,0.9848794
the cotyledon provides food for the plant to begin growing.,out of it.,1,0.95585126
the cotyledon provides food for the plant to begin growing.,to store all the food.,2,0.9632265
the cotyledon provides food for the plant to begin growing.,then is the cannot of the seed.,1,0.9316057
the cotyledon provides food for the plant to begin growing.,place that stores food for it.,2,0.96054685
the cotyledon provides food for the plant to begin growing.,it stores the food.,2,0.96235085
the cotyledon provides food for the plant to begin growing.,part that stores food.,2,0.9551742
the cotyledon provides food for the plant to begin growing.,"it is the leaf, stem, and roots.",1,0.97610676
the cotyledon provides food for the plant to begin growing.,a storage.,2,0.9464383
the cotyledon provides food for the plant to begin growing.,where seeds are.,1,0.9365012
the cotyledon provides food for the plant to begin growing.,the cotyledon is where seeds are store.,2,0.986772
the cotyledon provides food for the plant to begin growing.,grow.,1,0.91433847
the cotyledon provides food for the plant to begin growing.,food storage.,2,0.9403162
the cotyledon provides food for the plant to begin growing.,"cotyledon seed coat, embryo.",1,0.9583284
the cotyledon provides food for the plant to begin growing.,feed it.,2,0.9110984
the cotyledon provides food for the plant to begin growing.,gives you the fiber you need.,3,0.9534187
the cotyledon provides food for the plant to begin growing.,food storage.,2,0.9403162
the cotyledon provides food for the plant to begin growing.,a cotyledon is the part over the water.,1,0.9796767
the cotyledon provides food for the plant to begin growing.,it stores the food.,2,0.93328804
the cotyledon provides food for the plant to begin growing.,stores supply.,2,0.92237437
the cotyledon provides food for the plant to begin growing.,the inner layer of the seed.,1,0.9384477
the cotyledon provides food for the plant to begin growing.,the cotyledon is its food holder.,2,0.97315556
the cotyledon provides food for the plant to begin growing.,the food supply.,2,0.9324084
the cotyledon provides food for the plant to begin growing.,store food.,2,0.9342973
the cotyledon provides food for the plant to begin growing.,food supply.,2,0.93903744
the cotyledon provides food for the plant to begin growing.,it stores food.,2,0.9290452
the cotyledon provides food for the plant to begin growing.,the cotyledon is the food for the baby plant.,4,0.9854853
the cotyledon provides food for the plant to begin growing.,the baby inside the seed.,1,0.9523588
the cotyledon provides food for the plant to begin growing.,stem.,1,0.85705674
the embryo contains the tiny leaves and root of the plant.,the baby plant.,4,0.9682396
the embryo contains the tiny leaves and root of the plant.,grows into plant.,4,0.9400764
the embryo contains the tiny leaves and root of the plant.,germinates.,1,0.9272928
the embryo contains the tiny leaves and root of the plant.,the embryo is the root or stem.,2,0.98853403
the embryo contains the tiny leaves and root of the plant.,baby plant.,4,0.9456277
the embryo contains the tiny leaves and root of the plant.,baby plant.,4,0.9456277
the embryo contains the tiny leaves and root of the plant.,it is the baby plant.,4,0.96515846
the embryo contains the tiny leaves and root of the plant.,baby plant.,4,0.9456277
the embryo contains the tiny leaves and root of the plant.,the seed.,1,0.94790876
the embryo contains the tiny leaves and root of the plant.,the roots are.,2,0.9507256
the embryo contains the tiny leaves and root of the plant.,leaves and roots.,4,0.92907685
the embryo contains the tiny leaves and root of the plant.,a plant.,4,0.94506085
the embryo contains the tiny leaves and root of the plant.,the small leaves and roots.,4,0.95406646
the embryo contains the tiny leaves and root of the plant.,it betakes the pea.,1,0.9557886
the embryo contains the tiny leaves and root of the plant.,the embryo is the part of the plant that grows.,4,0.99133193
the embryo contains the tiny leaves and root of the plant.,it helps the baby to eat food.,1,0.9605482
the embryo contains the tiny leaves and root of the plant.,the part that grows into a plant.,4,0.972859
the embryo contains the tiny leaves and root of the plant.,"the part that grows a leaf, stem.",2,0.97651696
the embryo contains the tiny leaves and root of the plant.,grows into a plant.,4,0.9415015
the embryo contains the tiny leaves and root of the plant.,embryo grows the leaves.,2,0.9458904
the embryo contains the tiny leaves and root of the plant.,stem and leaf and baby.,2,0.944877
the embryo contains the tiny leaves and root of the plant.,"the leave, stem, and spout.",2,0.94166535
the embryo contains the tiny leaves and root of the plant.,stem.,1,0.883635
the embryo contains the tiny leaves and root of the plant.,"helps root, leaves, and stem.",2,0.9231259
the embryo contains the tiny leaves and root of the plant.,"leaves, stem.",2,0.93139565
the embryo contains the tiny leaves and root of the plant.,it is the baby seed.,4,0.94614
the embryo contains the tiny leaves and root of the plant.,baby plant.,4,0.93041563
the embryo contains the tiny leaves and root of the plant.,"the whale structure includes the root, stem, and leaves.",4,0.9831693
the embryo contains the tiny leaves and root of the plant.,the sack of food for the seed.,1,0.9709918
the embryo contains the tiny leaves and root of the plant.,the root and stem of a plant.,2,0.97699815
the embryo contains the tiny leaves and root of the plant.,part of a seed that grows into a plant.,4,0.94780135
the embryo contains the tiny leaves and root of the plant.,"where leaves, roots or a stem grows.",4,0.9652537
the embryo contains the tiny leaves and root of the plant.,"the embryo is the part that grows into the roots, stems, and leaves.",4,0.9338253
the embryo contains the tiny leaves and root of the plant.,the embryo is the whole structure.,1,0.9858407
the embryo contains the tiny leaves and root of the plant.,the young plant.,4,0.9608098
"if a part of the plant contains seeds, that part is the fruit.",it has to have at least one seed.,4,0.900056
"if a part of the plant contains seeds, that part is the fruit.",i know if it is a fruit because it would have seeds in it.,4,0.9520475
"if a part of the plant contains seeds, that part is the fruit.",to be a fruit it must have at least one seed in it.,4,0.9788848
"if a part of the plant contains seeds, that part is the fruit.",it has seeds.,4,0.87748694
"if a part of the plant contains seeds, that part is the fruit.",in java are seed.,4,0.9167864
"if a part of the plant contains seeds, that part is the fruit.","if has seed, in it the do have seeds, in it.",4,0.98674715
"if a part of the plant contains seeds, that part is the fruit.",if it has seeds it is a plant.,4,0.97597086
"if a part of the plant contains seeds, that part is the fruit.",i will look at the seed.,4,0.90310204
"if a part of the plant contains seeds, that part is the fruit.",it has a seed.,4,0.87324303
"if a part of the plant contains seeds, that part is the fruit.","it has to have an embryo, seed count, and cotyledon.",4,0.950871
"if a part of the plant contains seeds, that part is the fruit.",you have to make sure it has seeds.,4,0.9153515
"if a part of the plant contains seeds, that part is the fruit.",if it has seeds.,4,0.9394071
"if a part of the plant contains seeds, that part is the fruit.",the rule for deciding if the part of a plant you are observing is a fruit is a fruit is not a fruit unless it has seeds.,4,0.9238522
"if a part of the plant contains seeds, that part is the fruit.",it case a stem i do not know.,1,0.92925954
"if a part of the plant contains seeds, that part is the fruit.",my rule is has to be sweet.,1,0.8906594
"if a part of the plant contains seeds, that part is the fruit.",if it has seeds that is the answer to the question i think.,4,0.9332822
"if a part of the plant contains seeds, that part is the fruit.",i decide by looking in it and seeing a seed.,4,0.9057759
"if a part of the plant contains seeds, that part is the fruit.",by the texture the smell of the fruit and the weight.,1,0.882519
"if a part of the plant contains seeds, that part is the fruit.",does it have juice.,2,0.88210326
"if a part of the plant contains seeds, that part is the fruit.",because it has seeds and if it has seeds in it is a fruit.,4,0.96416354
"if a part of the plant contains seeds, that part is the fruit.",my rule is to make sure it has seeds.,4,0.9056847
"if a part of the plant contains seeds, that part is the fruit.",my rule is that the fruit has to have a seed or seeds.,4,0.90932393
"if a part of the plant contains seeds, that part is the fruit.",the part of a plant you are observing is a fruit if it has seeds.,4,0.9100379
"if a part of the plant contains seeds, that part is the fruit.",if it has sees it is a fruit.,4,0.95943093
"if a part of the plant contains seeds, that part is the fruit.",if it has a seed or not.,4,0.9489683
"if a part of the plant contains seeds, that part is the fruit.",does it have seeds is it covering seeds.,4,0.88159555
"if a part of the plant contains seeds, that part is the fruit.",the flowers.,1,0.89298725
"if a part of the plant contains seeds, that part is the fruit.",i know the part of the plant i am observing is a fruit because it has one or more seeds.,4,0.9743614
"if a part of the plant contains seeds, that part is the fruit.",if i look in it and it has seeds in it it is a fruit then if it do not have seeds then it is no a fruit.,4,0.97821355
"if a part of the plant contains seeds, that part is the fruit.",it nest to have a seed.,4,0.87320477
"if a part of the plant contains seeds, that part is the fruit.",because inside the plant is a seed.,4,0.9472
"if a part of the plant contains seeds, that part is the fruit.","it has to have a seed of it does not have no seed, it will not be a fruit.",4,0.9626923
"if a part of the plant contains seeds, that part is the fruit.",it is going to tell you if you have a baby plant first.,1,0.94208497
"if a part of the plant contains seeds, that part is the fruit.",that it has seeds or not.,4,0.9352792
the seed coat protects the seed until the plant begins to grow.,to protect the baby seed.,4,0.8913138
the seed coat protects the seed until the plant begins to grow.,to protect the seed.,2,0.8754723
the seed coat protects the seed until the plant begins to grow.,protect the plant.,3,0.8997551
the seed coat protects the seed until the plant begins to grow.,protect skin.,2,0.9207405
the seed coat protects the seed until the plant begins to grow.,to protect the seed.,2,0.8754723
the seed coat protects the seed until the plant begins to grow.,to protect the cotyledon.,2,0.88113505
the seed coat protects the seed until the plant begins to grow.,to protect.,2,0.8905064
the seed coat protects the seed until the plant begins to grow.,the seed coat hold the seed.,1,0.8328918
the seed coat protects the seed until the plant begins to grow.,the seed coat is for protection.,2,0.8565358
the seed coat protects the seed until the plant begins to grow.,protects the seedlings.,3,0.9795367
the seed coat protects the seed until the plant begins to grow.,it is what covers the seed.,2,0.802862
the seed coat protects the seed until the plant begins to grow.,to protect it.,2,0.8822509
the seed coat protects the seed until the plant begins to grow.,the seed coat helps keep the seed safe like our skin.,2,0.8818603
the seed coat protects the seed until the plant begins to grow.,outer layer protecting the seed.,2,0.9155115
the seed coat protects the seed until the plant begins to grow.,to protect the seed when it is growing.,3,0.9416296
the seed coat protects the seed until the plant begins to grow.,cover.,1,0.795738
the seed coat protects the seed until the plant begins to grow.,to protect the seed.,2,0.88713014
the seed coat protects the seed until the plant begins to grow.,it protects cotyledon and embryo.,2,0.91904473
the seed coat protects the seed until the plant begins to grow.,protects the cotyledon and embryo.,2,0.97855437
the seed coat protects the seed until the plant begins to grow.,protect the baby plant.,2,0.91993463
the seed coat protects the seed until the plant begins to grow.,protects the embryo.,2,0.9677513
the seed coat protects the seed until the plant begins to grow.,protects the seed.,2,0.96662694
the seed coat protects the seed until the plant begins to grow.,protect the seed.,2,0.89690614
the seed coat protects the seed until the plant begins to grow.,it protects the seed from harm.,2,0.9426203
the seed coat protects the seed until the plant begins to grow.,shell.,2,0.7598787
the seed coat protects the seed until the plant begins to grow.,the protection of the seed.,2,0.8830532
the seed coat protects the seed until the plant begins to grow.,protects the seed.,2,0.9728468
the seed coat protects the seed until the plant begins to grow.,protects the seed.,2,0.9728468
the seed coat protects the seed until the plant begins to grow.,protects the seed.,2,0.9728468
the seed coat protects the seed until the plant begins to grow.,a hard outer covering to act protects the cotyledon.,2,0.9911758
the seed coat protects the seed until the plant begins to grow.,protects the seed.,2,0.9728468
the seed coat protects the seed until the plant begins to grow.,seed coat cracks.,1,0.98608536
the seed coat protects the seed until the plant begins to grow.,the seed coat protects the seed web germinating.,4,0.9684738
the seed coat protects the seed until the plant begins to grow.,this is the outer layer that covers the seed.,2,0.84451854
the seed coat protects the seed until the plant begins to grow.,protects the seed so it can grow.,4,0.98948896
the seed coat protects the seed until the plant begins to grow.,protect the cotyledon.,2,0.9109014
the cotyledon provides food for the plant until the plant can make food for itself.,helps give the plant food.,2,0.94332266
the cotyledon provides food for the plant until the plant can make food for itself.,store food.,2,0.93276554
the cotyledon provides food for the plant until the plant can make food for itself.,saves food.,2,0.9426855
the cotyledon provides food for the plant until the plant can make food for itself.,stores food for the seedling until it grows leaves.,4,0.95950514
the cotyledon provides food for the plant until the plant can make food for itself.,gives the seed food.,4,0.92078763
the cotyledon provides food for the plant until the plant can make food for itself.,"to store the food, nutrients.",2,0.931881
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon or the seed is the seed coat came off.,1,0.98256296
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon is the food storage.,2,0.94710094
the cotyledon provides food for the plant until the plant can make food for itself.,is the seed.,1,0.91770005
the cotyledon provides food for the plant until the plant can make food for itself.,feeds the seed.,4,0.9382875
the cotyledon provides food for the plant until the plant can make food for itself.,stores food for it until it grows into a plant.,4,0.96079725
the cotyledon provides food for the plant until the plant can make food for itself.,provide food.,2,0.91418254
the cotyledon provides food for the plant until the plant can make food for itself.,stores food.,2,0.9342728
the cotyledon provides food for the plant until the plant can make food for itself.,to provide food when germination.,4,0.94074893
the cotyledon provides food for the plant until the plant can make food for itself.,it gather up food for the seed.,4,0.9250223
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon stores the food.,2,0.9536526
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon is a little plant in the bean that store food.,2,0.9641857
the cotyledon provides food for the plant until the plant can make food for itself.,help it grow.,1,0.93206924
the cotyledon provides food for the plant until the plant can make food for itself.,something that feeds the seed.,4,0.9533639
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon is the inside.,1,0.934678
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon splits opened.,1,0.95598996
the cotyledon provides food for the plant until the plant can make food for itself.,stores food.,2,0.9332896
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon gives food to the plant until it grows roots.,4,0.9936547
the cotyledon provides food for the plant until the plant can make food for itself.,it folds of when it is done.,1,0.9579242
the cotyledon provides food for the plant until the plant can make food for itself.,food supply.,2,0.9331244
the cotyledon provides food for the plant until the plant can make food for itself.,a cotyledon in the food supply.,2,0.9550031
the cotyledon provides food for the plant until the plant can make food for itself.,it is the food supply until the plant grows leaves.,4,0.95928025
the cotyledon provides food for the plant until the plant can make food for itself.,food supply for the plant.,2,0.94259626
the cotyledon provides food for the plant until the plant can make food for itself.,it stows the food for the young plant.,4,0.93951356
the cotyledon provides food for the plant until the plant can make food for itself.,the cotyledon supplies food for the seed until it can supply its own food.,4,0.99323475
the cotyledon provides food for the plant until the plant can make food for itself.,holds seed coat.,1,0.92663586
the cotyledon provides food for the plant until the plant can make food for itself.,food supply.,2,0.9331244
the cotyledon provides food for the plant until the plant can make food for itself.,give it nutrients.,2,0.92442137
the cotyledon provides food for the plant until the plant can make food for itself.,stores food for the plant in until it can make on its own.,4,0.95109576
the cotyledon provides food for the plant until the plant can make food for itself.,the outside of the seeds.,1,0.91239214
the cotyledon provides food for the plant until the plant can make food for itself.,holds the food.,2,0.91651016
the root grows first so the root can take up water for the plant.,because it sucks up the water as food for the plant and stem.,4,0.94923216
the root grows first so the root can take up water for the plant.,because they need roots to produce the leaves.,1,0.97531235
the root grows first so the root can take up water for the plant.,it grows first to get food and nutrients.,2,0.95041776
the root grows first so the root can take up water for the plant.,the root grows first because the seed needs water to grow.,4,0.99268544
the root grows first so the root can take up water for the plant.,because the root is the seed or the to be growing the hair.,1,0.9676136
the root grows first so the root can take up water for the plant.,so the seed does not die.,1,0.9751696
the root grows first so the root can take up water for the plant.,because it need to stay it will not grow at all.,1,0.93918276
the root grows first so the root can take up water for the plant.,so it can suck up water to grow.,4,0.9501699
the root grows first so the root can take up water for the plant.,because the roots go down to the water the leaves go towards the sun.,4,0.9444544
the root grows first so the root can take up water for the plant.,to gather water for food.,2,0.95288754
the root grows first so the root can take up water for the plant.,the root grows first because it needs to make food for the seed.,2,0.99499637
the root grows first so the root can take up water for the plant.,when a seed germinates the root grows first to hold the plant up right.,1,0.948087
the root grows first so the root can take up water for the plant.,it comes out before the other.,1,0.96497864
the root grows first so the root can take up water for the plant.,so it can gather water to grow.,4,0.9772392
the root grows first so the root can take up water for the plant.,because that is a part of the plant.,1,0.97183776
the root grows first so the root can take up water for the plant.,the root grows fruit because root always grows first.,1,0.9554757
the root grows first so the root can take up water for the plant.,because the root searches for the nutrients so the embryo germinates into a stem and leaves.,2,0.94647396
the root grows first so the root can take up water for the plant.,root hair.,1,0.93074906
the root grows first so the root can take up water for the plant.,to get water for the seed.,4,0.9225919
the root grows first so the root can take up water for the plant.,because it has to get the food and water.,4,0.94493175
the root grows first so the root can take up water for the plant.,so it can search for food.,1,0.9391973
the root grows first so the root can take up water for the plant.,so the root would search for water.,1,0.934777
the root grows first so the root can take up water for the plant.,the root grows first because the root suck up the water that the seed needs.,4,0.93787664
the root grows first so the root can take up water for the plant.,so the plant can get water.,4,0.9522984
the root grows first so the root can take up water for the plant.,so the seed can get out and grow.,1,0.95908904
the root grows first so the root can take up water for the plant.,so the flower could grow on it.,1,0.9497344
the root grows first so the root can take up water for the plant.,it is because a root produces the plant.,1,0.9293712
the root grows first so the root can take up water for the plant.,the roots grow first to kind of support the plant and to soak up the water.,4,0.9761977
the root grows first so the root can take up water for the plant.,the reason that the root grows first is because the root is the part underground and so that is why it grows first.,1,0.91936713
the root grows first so the root can take up water for the plant.,when the seed germinates the roots grow first because it somewhat help hold the plant up because it holds on to the did sort of.,1,0.9183777
the root grows first so the root can take up water for the plant.,because that is what a plant need to grow. the roots are the part of the plant that sucks up the water.,4,0.90836716
the root grows first so the root can take up water for the plant.,so the root can suck up the water.,4,0.94942546
the root grows first so the root can take up water for the plant.,so it can soak up food.,2,0.9646622
the root grows first so the root can take up water for the plant.,so it can keep growing so it will not.,1,0.9659542
the root grows first so the root can take up water for the plant.,because it grows as late.,1,0.9481957
the root grows first so the root can take up water for the plant.,it has to suck up all the water so that it can grow.,4,0.95606637
the elytra are used to make sounds.,to make sound.,4,0.9524182
the elytra are used to make sounds.,to make noise.,4,0.9550859
the elytra are used to make sounds.,another function is to protect.,1,0.8870431
the elytra are used to make sounds.,to make sounds.,4,0.9609456
the elytra are used to make sounds.,to protect.,1,0.935859
the elytra are used to make sounds.,it is to work and the abdomen?,1,0.92764044
the elytra are used to make sounds.,their soft body.,1,0.9632752
the elytra are used to make sounds.,the jaw.,1,0.9551269
the elytra are used to make sounds.,to fly.,1,0.95369893
the elytra are used to make sounds.,horn.,1,0.92341304
the elytra are used to make sounds.,protection.,1,0.918972
the elytra are used to make sounds.,to help make the strangulating sound.,4,0.9473624
the elytra are used to make sounds.,protecting the thorax.,1,0.9329773
the elytra are used to make sounds.,to help strangulate.,1,0.93524224
the elytra are used to make sounds.,making a sound.,4,0.90656185
the elytra are used to make sounds.,another function is to strangulate or make noises.,4,0.8727728
the elytra are used to make sounds.,strangulating.,1,0.9073862
the elytra are used to make sounds.,the hard black wing set.,1,0.92764246
the elytra are used to make sounds.,abdomen.,1,0.9153214
the elytra are used to make sounds.,another function of the elytra is to fly.,2,0.91784376
the elytra are used to make sounds.,to make noise with wings.,4,0.9309287
the elytra are used to make sounds.,another function for elytra is abdomen.,1,0.92004466
the elytra are used to make sounds.,thorax abdomen.,1,0.9136923
the elytra are used to make sounds.,their wings.,1,0.926852
the elytra are used to make sounds.,hard skin.,1,0.89652765
the elytra are used to make sounds.,the elytra flies. it makes a sound.,4,0.87545407
the elytra are used to make sounds.,when the bess beetles are crawling in the wood they need something hard to protect itself.,1,0.8853632
the elytra are used to make sounds.,another function is the horn.,1,0.90937746
the elytra are used to make sounds.,it scares other animals away.,2,0.9380387
the elytra are used to make sounds.,to fly.,1,0.95271623
the elytra are used to make sounds.,for protecting inner parts while going through small areas.,1,0.9561606
the elytra are used to make sounds.,to protect itself.,1,0.95211005
the elytra are used to make sounds.,another function is to protect the abdomen.,1,0.92172885
the elytra are used to make sounds.,the elytra also protects the bess beetle if it falls on its back.,1,0.8838588
the elytra are used to make sounds.,it covers the wings.,1,0.93903637
the elytra are used to make sounds.,"the elytra makes sounds. example danger, example did you have a good day.",4,0.90743816
elena should include a separate shelter for each lizard.,elena should add shelter.,4,0.89839256
elena should include a separate shelter for each lizard.,she needs shelter.,4,0.9027658
elena should include a separate shelter for each lizard.,elena has to put homes inside of the habitat.,4,0.9017039
elena should include a separate shelter for each lizard.,she needs to add another house or shelter and maybe a female.,4,0.9059
elena should include a separate shelter for each lizard.,elena should include another home.,4,0.8739174
elena should include a separate shelter for each lizard.,more shelter.,4,0.83950514
elena should include a separate shelter for each lizard.,put a glass in the center of the tank.,1,0.958694
elena should include a separate shelter for each lizard.,get her own shelter for that lizard.,4,0.9354176
elena should include a separate shelter for each lizard.,"a lizard needs food, home, space, air, water.",4,0.9754207
elena should include a separate shelter for each lizard.,a structure for the next lizard.,4,0.92065495
elena should include a separate shelter for each lizard.,elena should make special places for both of them otherwise they will fight.,4,0.9255326
elena should include a separate shelter for each lizard.,maybe she could put in 2 females also.,1,0.96778774
elena should include a separate shelter for each lizard.,a new bed.,1,0.89075947
elena should include a separate shelter for each lizard.,"some twigs, rocks and air.",1,0.9566097
elena should include a separate shelter for each lizard.,i think she would need to put some wood need some wood.,1,0.89045787
elena should include a separate shelter for each lizard.,maybe some shelter or some grass.,4,0.8821687
elena should include a separate shelter for each lizard.,she would have to know the food the lizards want.,1,0.9756104
elena should include a separate shelter for each lizard.,"she is going to need food for both of them, water, space and shelter.",4,0.9507447
elena should include a separate shelter for each lizard.,she needs to observe her lizard.,1,0.92048043
elena should include a separate shelter for each lizard.,some leaves and some wood.,1,0.8686597
elena should include a separate shelter for each lizard.,water and food.,1,0.9223503
elena should include a separate shelter for each lizard.,another shelter.,4,0.82614636
elena should include a separate shelter for each lizard.,the shelter and other basic needs.,4,0.9054016
elena should include a separate shelter for each lizard.,she should add another shelter.,4,0.899917
elena should include a separate shelter for each lizard.,"well, food, water, some leaves, some dirt, a stick or 2 and some rocks and grass.",4,0.95131874
elena should include a separate shelter for each lizard.,"elena should put leaves, logs, and tree branches in the habitat.",4,0.9750762
elena should include a separate shelter for each lizard.,she should get a bigger and food and water.,1,0.8773419
elena should include a separate shelter for each lizard.,elena should put more food and water.,1,0.881586
elena should include a separate shelter for each lizard.,she should add shelter and space.,4,0.90321153
elena should include a separate shelter for each lizard.,elena should be sure to have either 2 habitats or a lot of space so each lizard does not have to fight over space.,2,0.97638965
elena should include a separate shelter for each lizard.,she should put a prop of a lizard to see if her lizard will let it be or fight it.,1,0.96051145
elena should include a separate shelter for each lizard.,grass.,1,0.83750784
elena should include a separate shelter for each lizard.,she should make sure they are nice to each other.,1,0.9049787
elena should include a separate shelter for each lizard.,"shelter, space, and homes.",4,0.8980658
elena should include a separate shelter for each lizard.,another house for the lizard.,4,0.82515097
elena should include a separate shelter for each lizard.,she or he should add more space and almost everything lizards need.,2,0.9728577
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is an experiment where you only change one variable.,4,0.966237
an experiment is controlled if only one variable is changed at a time.,an experiment where you only change one variable.,4,0.94516325
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is an experiment where only one variable is changed.,4,0.9660321
an experiment is controlled if only one variable is changed at a time.,the longer the string the shorter the swings.,1,0.9465749
an experiment is controlled if only one variable is changed at a time.,a experiment in which one variable is changed.,4,0.96887964
an experiment is controlled if only one variable is changed at a time.,an experiment that only changes one variable at a time.,4,0.97858
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you only change one variable at a time instead of 2 or more.,4,0.94658136
an experiment is controlled if only one variable is changed at a time.,that you only put one penny at a time.,1,0.91205865
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is a experiment that you can control by weight and the length of string.,3,0.9842594
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you change one variable at a time to affect the outcome.,4,0.94605505
an experiment is controlled if only one variable is changed at a time.,when you only change one variable at a time.,4,0.97007227
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you only change one variable at a time.,4,0.94577605
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is like a release position because a release position is a controlled experiment.,1,0.97466683
an experiment is controlled if only one variable is changed at a time.,if you do not change one variable at a time its not a controlled experiment.,4,0.9822462
an experiment is controlled if only one variable is changed at a time.,changing one variable at a time.,4,0.9506991
an experiment is controlled if only one variable is changed at a time.,you define a controlled experiment when you only change one variable at a time.,4,0.9776979
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you test the variables one at a time.,4,0.95021415
an experiment is controlled if only one variable is changed at a time.,only one variable is changed at a time.,4,0.9639517
an experiment is controlled if only one variable is changed at a time.,you can control the experiment.,1,0.90584075
an experiment is controlled if only one variable is changed at a time.,to do one at a time.,2,0.90057844
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you control it and it is an experiment of yours.,1,0.943851
