reference_answer,student_answer,score,similarity
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,"because dark colors absorb the heat, and light colors do not. they reflect them.",2,0.5885648
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,because yellow is a light color and would reflect the sun's energy.,3,0.3502277
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,i chose that answer because yellow reflects heat and dark stuff keep heat.,2,0.527824
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,"because when you have a dark color it absorbs more of the heat, so that is why sue should put dark green at the bottom of the pool.",4,0.5570906
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,the darker the plastic the quicker the water will heat up.,2,0.46098354
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,"dark green is a darker color than yellow, therefore it will heat hotter and faster.",2,0.6531883
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,"i chose it because dark green is darker than yellow, and because the green absorbs heat and yellow reflects.",2,0.59467816
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,a dark color can be reflected by the sun and it could heat up the wading pool's water.,3,0.43661913
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,because dark color absorbs more sunlight.,2,0.520106
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,dark green because darker colors heat faster they attract the sun.,4,0.56416893
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,because it is darker than yellow so it might attract to the sun to make the pool hotter.,2,0.36693054
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,because heat is absorbed by dark colors.,2,0.59829485
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,because the darker the color the faster it will heat up.,2,0.5865583
darker colors absorb more heat than lighter colors. the dark green sheeting is the darkest color available so she should use the green sheeting.,anything that is dark could be just like black.,2,0.35856888
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,takes the same amount of space.,2,0.24650548
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,they look the same and it could hold the same amount of water.,2,0.40888718
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,the reason why i picked less than is because i think that y is going to contain the different amount after 30 minutes.,3,0.14874938
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i expect the temperature would be the same because they were the same on everything.,4,0.50561315
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,it really does not matter the only thing that matters is the amount of area.,4,0.25102356
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,"it is not the shape that makes the difference, it is the area.",1,0.31357583
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because it has the same amount of water and heat.,2,0.3831405
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i think it will just be the same temperature. because it is the same shape.,4,0.49722964
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,x and y both have the same solar water heater so the temperature will be the same.,4,0.3895583
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because i think it might be higher.,3,0.12313751
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,"they both are the same size, have the same water amount, and are left out for the same time.",2,0.43922818
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because the temperature would just go higher.,3,0.3182206
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because until you get to 5 minute to 25 minute these different numbers but until the 30 it goes down and sometimes it could be the same.,3,0.15323494
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,more? because they are not facing at the same direction the y is facing right and the x is facing left.,3,0.13900433
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i chose less than because x is a little bit more smaller.,3,0.08454554
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because water really does not change very much.,1,0.13972308
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,"same, because they are the same size triangles and in the same size boxes, with the same amount of water.",4,0.40967152
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i think the temperature will stay the same because they are the same shapes.,4,0.55981565
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because the solar water heaters are the same size and there is the same amount of water in each container.,4,0.422171
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i think they would both heat up the same because they are the same size and shape just faced a different way.,4,0.52266943
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because they look the same so it would be the same.,4,0.27889484
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,they both have the same amount of surface area in the container and are filled with the same amount of water.,2,0.42028567
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,it would be the same because they both have the same amount of water and they are the same size.,4,0.42941394
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,"i think same because they both have the same amount of black and the surface area look the same, and they are both the same shape.",4,0.5163131
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i think x and y's temperature would be the same because it is the same just flipped.,4,0.34844548
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,it would be the same because for it to be greater than or less than it depends where you put the solar water heater.,2,0.375066
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,it would be greater than because the cover on x is bigger than the one on y.,3,0.2515664
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i think it would be the same because there is no change in variables.,4,0.26292315
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,"it would be the same because it does not matter what position the black surface area is, it matters what size.",4,0.47802976
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i think the same because both the heaters are the same.,4,0.5179972
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,"they have the same surface area, just flipped so they will heat equally.",4,0.55656385
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,the triangles are the same size.,2,0.33281204
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,i chose same because they are the same figure and size. y is facing the other way though it is still the same.,4,0.20843087
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because they are the same size and same color so it is going to be the same temperature.,4,0.49933797
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because they both have the same amount of water.,1,0.353825
the black areas in the 2 collectors (and the collectors themselves) are the same size. the amount of heat absorbed will be the same so the temperature change will also be the same.,because if you put something in at the same time it will get the same results as the other one.,4,0.31042847
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because the little things help me. all i know a is the dry soil.,2,0.6545993
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. the graph helped me because the dry soil gets hot. the one that gets hot between water and dry soil is dry soil. the soil gets hotter because it absorbs more heat.,2,0.8803109
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because of 20 number it helps by the line.,2,0.31789985
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. dry soil cools faster than water.,2,0.79325736
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.","a. a, because it is hotter than the b and dry soil fast more fast than the water heat.",2,0.87675166
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because the dry soil absorbs heat and traps the heat.,2,0.77431434
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because dry soil heats up faster than water.,2,0.8183507
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",b. dry soil heats up faster than water because dry soil is like sand gets hot fast.,3,0.81563044
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.","a. i knew dry soil was b because it lets in heat fast and lets it go fast, so dry soil is not a good heat sink.",3,0.8371669
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because a was the higher than the other one because it is hot inside because dry not wet.,2,0.6630542
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because container a has a higher temperature and dry soil does not contain water so the temperature is going to be high.,2,0.7225814
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.","a. because water is the best heat sink and heat sinks absorb solar energy slowly and release it slowly. dry soil is a heat sink too, but is not the best.",4,0.7313424
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. b because dry soil is not that high than the water one.,3,0.7993619
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",b. because a has the highest temperature and b has the lowest.,3,0.6417742
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",b. because line a is hotter. water tends to get hotter than anything. so the soil is line b. soil cannot get as hot as 44 to 43 celsius.,3,0.76461357
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because soil heats up faster.,2,0.7291194
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. the graph helped me by showing the temperature. the dry soil is darker with no heat sink material like water to slow the absorption of heat.,2,0.8259107
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. dry soil heats up quickly and more than water but loses its heat quickly like line a on the graph.,4,0.9132768
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because dry soil heats more in the sun.,2,0.73637927
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. the graph helped me decide which container had the dry soil because i know that water is a heat sink and i know that heat sinks bring in heat slower and lets it out slow.,4,0.8348027
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. had wet soil it takes a longer time for it to heat up. so the dry soil would heat up faster.,2,0.79933065
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",b. the graph helped me because dry soil is not a heat sink like water so it does not absorb the heat as fast.,3,0.8641321
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.","b. well, i know that water will heat up faster and i thought that maybe the soil will not heat up faster.",3,0.7485326
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. a because dry heats up faster because it has no breeze or moisten anything to where is absorbs more.,2,0.6699084
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because dry soil absorbs solar energy faster because it is not a heat sink.,2,0.74741703
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because water is a heat sink so it heats up slowly and soil heats up quickly.,2,0.7698861
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. because it heats up faster.,2,0.47045025
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. the graph help me because i know that dry soil is black which perhaps it will get hotter unlike the water it reflects the sun's energy.,2,0.80108565
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. water makes things cooler so the dry soil gets hotter.,2,0.8103097
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. i know that container a had the dry soil because dry soil heats up the fastest in the sun and goes down in the shade.,2,0.6901888
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",b. the graph helped me decide which container had dry soil because i know that water is a better heat sink and wet soil has water in it.,3,0.8051537
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. a was the highest because dry soil heats faster.,2,0.76259637
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. container a had dry soil because non wet materials or dry materials will heat up faster than wet materials because wet materials are heat sinks and they take longer to absorb and release heat.,4,0.6803519
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. dry soil is a because dry soil is a earth material and absorbs the sun's energy more than b.,2,0.76300764
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. it helped me because container a has the highest temperature than container b.,2,0.55717474
"a. dry soil heats more quickly and cools off more quickly than water. the graph shows a heats and cools more quickly than b, so a must be the dry soil.",a. water is a heat sink and will heat up slow but there is no water in dry soil so it heats up fast.,3,0.7781486
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. because it is larger. b is very skinny.,4,0.3855793
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. box a got hotter because the temperature in the graph helped me decide.,4,0.5187187
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. her box got the hottest so it had to be a. it had to be a because it was laying down and the sun could get in it more faster than david's.,4,0.46144912
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. the results help me find this out.,2,0.2930309
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. julie's box had more black so the box was hotter because the more black the more the heat the black absorb. so that is why i chose julie's because in my graph hers was the highest.,4,0.51132977
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. i looked at the chart.,2,0.22761774
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. it has higher results and her box is long and of course skinny.,4,0.2521805
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. solar water heater a was painted more black so that one got hotter.,4,0.625569
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,both. they are both have the same centimeters but a is down and b is up so a and b are the same but different.,3,0.34000066
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. the box had a bigger black spot to hold and attract more heat.,4,0.5235066
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. because more heat would go into the small box than the long big box.,4,0.52739024
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. i think julie is a because when first temperature. i did her first so i think she is a.,2,0.52499765
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,b. because julie's has bigger numbers in the chart and letter b looks bigger but with the same amount of everything.,3,0.4058705
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. a because black is shown more on the bottom and so the black absorbed the heat.,4,0.57505417
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,b. because his temperature is more taller than david because they are different by how they are.,3,0.49645114
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,b. because b is more taller and it has a smaller top and it is not that extended like a. a is a transfer rate of heat. b preserves more solar energy.,3,0.58738023
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. water can heat up faster in a wide tank because the water is not deep. julie has the hottest degree celsius.,2,0.74547964
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. box a is laid horizontally. the sun is hitting mostly the top. box a has a bigger top than box b. thus making box a hotter.,4,0.49677226
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. a is set flat down on the ground spreading the water around and it has a larger black space which will absorb more heat heating the water faster.,4,0.6809007
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. i choose a because it heated up faster and was spread out so it heated up faster.,4,0.619415
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. since more of hers were on the ground on something dark it would absorb more heat because dark colors absorb more heat.,4,0.45058948
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,"a. the evidence that supports my answer is a box because with a long section colored black, the solar heater would absorb more heat and the temperature under julie's name because the temperature is hotter than david's.",4,0.5086881
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. because her box got the highest temperature. and it had more room to heat it up.,4,0.5131459
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. the evidence that supports my answer is that box a had more black in it and the sun would absorb box a more.,4,0.30759037
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. i picked a because the inside had more black space.,4,0.3921784
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. because there is more black tarp and under julie it has higher temperatures. and more black heats up faster so julie's is a.,4,0.56757265
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,"a. because the solar energy meets the collector sooner because it is shorter, so it heats up quicker.",3,0.6259424
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. julie's temperature went higher than david because she has more square units of solar collectors.,4,0.55021214
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. well the more area black covers the hotter it will get. just like in the table. since a covers more i thought that a would be a perfect match with the table.,4,0.49920535
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,"a. because the more black tarp you have, the hotter it is going to get.",4,0.43754753
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. because the bigger box heats up fast and julie's temperatures were high.,4,0.5382554
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. because she had higher temperatures than david.,4,0.4959715
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,"a. the evidence that supports my answer is the chart or table. i looked at both the temperatures and solar water heaters and i decide, using the chart or table, that a is julie's.",4,0.6282992
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. julie made box a because her temperatures were high. box a has more black than box b. so box a will absorb more heat since it has more black.,4,0.53786105
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. it is box a because the box has more black than the other box and it absorbs the sun is heat.,4,0.41289395
a. the water in julie's heater got hotter faster (or had a greater temperature change in 20 minutes). the collector in heater a has the greater surface area so the water in a would get hotter faster than the water in b.,a. a because it has more black painted than in box b so a absorbs more than b.,4,0.3295587
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,i think that betty was a best shadow that was facing the opposite direction.,1,0.30722198
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the reason why this happened is because the sun revolves around the earth.,1,0.40716478
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"the shadow turns the opposite way in the afternoon, in the morning it is on the side of you.",1,0.7700747
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"in the morning the sun faced east so the bus sign's shadow was in the west. when it was the afternoon, the sun faced west. so the shadow went the opposite of where it used to be in the morning.",4,0.8197945
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"since the earth spins, the sun twirls around us. in the morning it was hitting the bus sign in the back. then later the shadow seems to have moved. it is because of the position of the sun.",1,0.5840465
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because the earth run into the sun and made the bus shadow go around.,1,0.4449587
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,if the sun is in the east the shadow is on the west. if the shadow is on the south then the shadow is on the north.,2,0.7981957
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the sun is in different places at different times.,1,0.65901905
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"this happens because in the morning the sun rises north that is why the bus points in the street. the bus points the opposite direction, because the sun sets west.",3,0.6235482
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because the time changes so the shadow is at the opposite.,1,0.55289763
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,this happen because the sun moved over the sky.,1,0.46976733
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"in the morning the sun rises from the east, and the bus blocked the light and made a shadow on the opposite direction.",2,0.68590796
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because the sun orbits the earth and it goes from east to west and it gets shorter.,2,0.48212668
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the sun rises in the east so the shadow was on the west and the sun sets in the west so the shadow was on the east.,4,0.80805796
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because over time the sun goes to the west moving the shadow.,2,0.6279506
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because the sun moves. so the shadow will change where it is.,1,0.5537937
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because the sun moves around. so it will shine the opposite direction.,1,0.4764034
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because the sun sets in the opposite direction. so what happens is the shadow will be on the opposite side.,1,0.60171056
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the earth rotates making the sun in different spots causing the shadows to move in different spots.,1,0.5559858
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,as the earth rotates the part facing the sun is turning to make the sun in a different place which causes the to rotate.,1,0.47176203
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the bus stop's shadow was facing the opposite direction because in the morning the sun rises from the east and the shadow was facing west. the sun sets in the west and so the shadow is facing east.,4,0.6859583
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because only one side of an object can get sunlight.,1,0.41366133
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the earth orbits around the sun so the shadow will change.,1,0.53476024
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"this happens because the sun rises in the east and sets in the west, therefore the sun's light is hitting the stop sign at different positions.",2,0.6101181
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,because our earth rotates.,1,0.29595694
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"this happens because of the earth, it rotates around the sun which of course the shadows will move, also the sun rises in the east and sets on the west.",2,0.65423685
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"because while the earth rotates, we see the sun in different direction. the sun rises at the east and sets in the west.",2,0.6288543
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,"because when the earth rotates, not the sun, the sun moves, but it really stays in one place, making the shadow move.",1,0.5286097
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,this is happening because the sun rises in the east so in the morning the shadow will be in the west. the sun sets in the west so the shadows will be in the east.,4,0.8593011
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the shadow of the bus stop changes direction because the sun is moving throughout the day so the sun will meet different at the stop sign. because it moves the earth plus the stop sign.,1,0.5396622
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,it is the different time of the day.,1,0.53771687
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,well betty the earth moves around the sun and that kind of has something to do with it like at different times shadows move to different directions.,1,0.51276886
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,the bus sign faces different directions because the earth move throughout the day the sun does not move.,1,0.45763865
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,it happens because the earth is rotating and it does not stay on the same place every time of day.,1,0.40207604
in the morning the sun is in the east so shadows point west. in the afternoon the sun is in the west so shadows point east.,that happened because the earth moves which made the sun face the other way and made the sign face the other direction.,1,0.4910867
